text,evaluacion_1,evaluacion_2,evaluacion_3,evaluacion_4,tipo_origen,fuente
"- Tu rezas antes de comer.
- No señor. Mi madre es buena cocinera.",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"Este es un tío que llega a una farmacia y pide algo para la diarrea. El farmacéutico de guardia, que hacía poco que ha empezado a trabajar, se confunde y le da un laxante. 
El hombre sale de la farmacia y se toma el laxante. Inmediatamente empieza a notar los efectos y echa a correr como un descosido hacia su casa. A eso de 200 metros le para un peatón y le pregunta:
- Perdón, ¿Sabe usted donde hay una farmacia?
- Si. Siga la linea amarilla!!!",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"- A ver Jaimito, si tengo cuarenta manzanas en una mano y en la otra tengo cincuenta, ¿qué tengo en total?
- Las manos muy grandes.",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"- ¿Tu sabías que las cajas negras de los aviones en realidad son naranjas?
- Que me dices! ¿no son cajas?",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"- Mi novia me trata como a un filetito de carne.
- Y cual es el problema ?
- Que es vegetariana.",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"Era un bebe tan feo tan feo tan feo que cuando nació el médico dijo:
-He hecho lo que he podido pero al final ha conseguido salir.",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"Había una vez dos bellísimas doncellas paseando por los alrededores de su castillo. De pronto, una de ellas escuchó una tímida voz que gritaba:
- ¡Ehhhh! ¡Mirad aquí abajo!
Las doncellas miraron y vieron un pequeño sapo a la orilla del foso.
- ¡Hola! -dijo el sapo-. En realidad soy un cantante, pero un genio malvado me ha convertido en un sapo. Si una de vosotras me besa, volveré a ser cantante y viviremos felices para siempre.
Entonces, la más bella de las dos doncellas lo cogió con la mano y se lo metió en el bolsillo.
- ¿Cómo es eso? -le pregunta la otra doncella-. ¿No vas a besarlo?
- ¿Estás de broma? -responde la bella-. ¡Puedes ganar mucho más dinero con un sapo que habla que con un cantante!",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"Se encuentran por la calle un trompetista con un amigo:
- Trompetista: ""Hola José, ¿escuchaste mi último recital?""
- José: ""¡Eso espero!"".",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"- ¿En que consiste la acción de besar?
- Es cuando el sujeto sujeta a la sujeta con su jeta.",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"- ¿Cómo se puede identificar a uno de Lepe en un submarino?
- Es el que lleva el paracaídas puesto.",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"Entra un cartero en una casa, y encuentra un cartel que dice, ""Cuidado con el loro"".
El cartero hace caso omiso y continúa caminando, y encuentra otro cartel que dice, ""No moleste al loro"".
El cartero un poco asustado abre la puerta, y ve un lorito pequeño y viejo, con un cartel que dice, ""Loro peligroso"".
El cartero riéndose toca la jaula para saludar al lorito, el loro mira hacia abajo y dice a su perro:
- ¡Dogo, ataca!",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"Dos gallinas se cruzan por el corral y una le dice a la otra: 
- ¿Qué tal? ¿Cómo va eso? 
- Pues no muy bien, la verdad... 
- ¿Y eso, qué te pasa? 
- No sé, creo que estoy incubando algo.",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"Había un tipo gritando en la playa como un loco:
- ¡Una ballena, una BALLENA!
Se acercan todos los bañistas corriendo. Después vienen los policías y preguntan:
- ¿Dónde está la ballena?
El hombre responde:
- No, no señor, es que se me han caído dos botellas de cerveza al mar y una VA LLENA.",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"- ¿Que le dice un pato a otro pato que estaban compitiendo en una carrera?
- Hemos empatado",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"¿Qué le dice una silla rica a una silla pobre?
Pobrecilla...",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"Pasa un taxista a 140 km/h camino del aeropuerto y le dice un policía a otro:
- ¿Ese tipo no es al que le quitamos el carné la semana pasada?
- Ese es!! vamos a por el.
Paran al taxista y le preguntan:
- ¿Y el carné?
A lo que el taxista les responde 
- ¡¡No me digan que me lo han perdido!!",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"- ¡Alto! Se ha saltado un semáforo en rojo. Tengo que ponerle una multa. Dígame su nombre.
- Josetxu Aristeguicorteneindiaguirre de Urrutxomengasalaberría y Mendiagorrialbizu de Gurruchagagoitiaga.
- Bueno, rojo.... lo que se dice rojo.. no era: era ámbar intenso, más bien. Siga, por favor...",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"Un pasajero le toca el hombro al taxista para hacerle una pregunta. El taxista grita, pierde el control del coche, casi choca con un camión, se sube a la acera y se mete en un escaparate haciendo pedazos los vidrios.

Por un momento no se oye nada en el taxi, hasta que el taxista dice:

– Mire amigo, jamás haga eso otra vez! Casi me mata del susto!
El pasajero le pide disculpas y le dice:
– No pensé que se fuer a a asustar tanto si le tocaba el hombro
El taxista le dice:
– Lo que pasa es que es mi primer día de trabajo como taxista
– ¿Y qué hacía antes?
– Fui chófer de carroza funeraria durante 25 años",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"- Soy una persona seria, responsable, emprendedora, altruista, trabajo en equipo...
- Ha dibujado usted una casita con un árbol en el currículum...
- También pinto",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"Un médico que se encuentra a otro en el cementerio y le pregunta: 
- ¿Qué haces tu por aquí, no deberías estar trabajando a estas horas? 
- Estoy trabajando lo que pasa es que hoy hacemos la evaluación de como ha ido la semana.",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"Un niño llega a casa con un examen de inglés:
- ¿Otro suspenso en inglés? tienes que esforzarte más - le dice su madre.
- Vale mamá… pero ahora tengo hambre.
- A ver, pídemelo en inglés.
- I am bre.",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"- Mamá, mamá, hoy casi saco un 10.
- ¡Muy bien Jaimito! pero… ¿por qué casi?
- Porque se lo pusieron a mi compañero de al lado.",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"¿Cómo se llama el campeón de buceo japonés?
- Tokofondo.
¿Y el subcampeón?
- Kasitoko.",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"- ¿Cómo se llama el primo vegano de Bruce Lee?
- Broco Lee…",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"En la entrevista de trabajo
- ¿Cuál es su nivel de inglés?
- Muy Alto, señor...
- Bien, sabe ¿qué es oil?
- Mielcoles...",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"- ¿Que hace un perro con un taladro?
- Taladrando",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"- ¿Qué le dijo el agente de seguros a Adán y Eva?
- Ya veo que no están cubiertos.",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"- Abuelita, cierra los ojos.
- ¿Por qué quieres que cierre los ojos? ¿Alguna sorpresa? ¿Un regalo?
- Mmmm, no porque papá ha dicho que, cuando tú cierres los ojos, seremos millonarios.",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"- ¿Te sabes el chiste del hombre entre dos vallas?
- No.
- Vaya, hombre, vaya.",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"- Mira Mamá, ya me están creciendo los pechos.
- Si, ya vi, tienes que empezar adelgazar un poco Manuel.",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"Un abogado llega tarde a un importante juicio y no encuentra estacionamiento... Levanta la vista al cielo y dice:
- Señor, por favor, consígueme un sitio para aparcar y te prometo que iré a Misa los domingos del resto de mi vida, dejo las malas compañías y los vicios. Y jamás en mi vida me volveré a emborrachar... ¡Y dejo de acostarme con mi secretaria, que además está casada!
Milagrosamente, en ese momento, aparece un sitio libre, el hombre aparca y dice:
-No te preocupes Señor que ya encontré uno, pero gracias de todos modos",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"Un hombre va a un abogado.
- ¿Y usted cuanto cobra por una consulta rápida?
- Bienvenido, 1.000€ por tres preguntas.
- ¿Vaya, es un poco caro, no?
- Si, quizás, y dígame... ¿cuál es su tercera pregunta?",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"Había un chiste tan, pero tan malo, que le pegaba a los chistes buenos.",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"- ¿Te sabes el chiste de Pocoyo? 
- No
- PUES TAMPOCOYO.",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"Va un tío al médico y le dice:
- Doctor, doctor, mi mujer no se queda embarazada.
Y este le dice:
- Mire, usted me trae este tarro lleno de esperma mañana y lo analizamos.
- Bueno, este tarro es un poco grande, no?
- Sin rechistar, hasta mañana.
Y al día siguiente va el señor con el tarro vacío, y el Doctor le dice:
- Bueno, y esto...
Y el tío le dice:
- Mire usted, doctor, entre yo con las dos manos, mi mujer con la boca y mi suegra, no hemos podido abrir el tarro...",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"Yo no me fio de los cirujanos. Son expertos en manejar cuchillos, se cubren la cara para no ser reconocidos y usan guantes para no dejar huellas",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"Jesucristo está en la cruz gritando:
- Malditos hijos de..., Romanos, Cabronesss....
en esto que se acerca Pedro corriendo y le dice:
- Maestro, maestro que viene la prensa
- Señor, perdónales porqué no saben lo que hacen.",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"- Mi perro es extraordinario: cuando quiere baila estilo hawaiana, cuando quiere me recoge las zapatillas y me las trae, cuando quiere canta como Sinatra.
- ¿En serio?
- Si, lo malo es que nunca quiere",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"- Qué hacen dos vascos encima de una nube?
- Two-bascos",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"En el museo de historia natural un visitante pregunta al conservador:
-¿Cuántos años tiene este dinosaurio de aquí?
- Setenta millones y treinta y siete años
El visitante se queda impresionado ante la precisión del dato y piensa ""este museo debe usar un método muy sofisticado para determinar la edad con tanta precisión"". Intrigado le pregunta al conservador:
- ¿Como hacen para calcular la edad del dinosaurio con una precisión tan alta?
El conservador le responde:
- Muy sencillo. Llevo trabajando aquí treinta y siete años, y cuando yo llegué me dijeron que el dinosaurio tenía setenta millones de años...",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"- ¿Qué hace una abeja en el gimnasio? 
- ................. Zumba",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"- ¿Estoy gorda amor?
- Nah, yo diría que tienes un cuerpo común...
- ¿Que tan común ?
- Pues ComúnCamión mi amor",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"- ¡Soldado Miralles!
- ¡Sí, mi capitán! 
- No lo vi ayer en la prueba de camuflaje. 
- ¡Gracias, mi capitán!",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"- Juan, ¿Qué es peor, la ignorancia o la indiferencia?
- Ni lo se, ni me importa",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"Se abre el telón:
Aparece Paca arreglando un enchufe
Título de la película?
El Aperio Contrapaca",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"- Camarero, la cuenta por favor
- Cincuenta
- Sin cuenta, que detalle, gracias entonces, adiós!",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"- ¿Por qué le dio un paro a la impresora? 
- Parece que tuvo una impresión muy fuerte",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"- Buda, ¿te puedo hacer llegar una de esas representaciones geométricas complejas del universo?
- Mandala",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"- ¡Papá, mira el cielo! ¡Está lleno de botoncitos de ""Favorito""! 
- Estrellas, hijo. Se llaman estrellas.",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"En el funeral de un albañil mexicano fallecido en la construcción del gran muro americano, un hombre desconocido por la familia llora amargamente, se le acerca la mujer del difunto, y dice:
– ¿Era usted amigo suyo?
– Sí.
– ¿Estaba usted a su lado cuando murió?
– Sí, de hecho sus últimas palabras fueron para mí.
– ¿Ah, sí? ¿y cuáles fueron?
– Mariano, ¡no muevas el andamio!",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"- ¿Cuánto cuesta esta estufa?
- 5 mil dólares
- Pero, oiga, ¡esto es una estafa!
- No, señor, esto es una estufa",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"Después de una operación de urgencia sale el doctor y se dirige a los familiares:
- Lo siento, ha muerto
- Pero, que ha pasado, doctor?
- Iba demasiado drogado
- Pero eso no puede ser, si él no tomaba drogras
- Él no, pero yo sí.",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"Con la nueva tecnología aplicada para la fertilidad, una mujer de 65 años dio a luz a un bebé.
Cuando salió del Hospital y fue a su casa, llegaron sus familiares a visitarla.
- ¿Podemos ver al bebé?, preguntó uno de ellos.
Todavía no, dijo la flamante madre de 65 años, dentro de poco.
Pasó media hora y otro de los familiares preguntó, ¿Ya podemos conocer al nuevo bebé?
- Todavía noooooo, dijo la madre.
Pasó otro rato, y volvieron a preguntarla, impacientes, pero bueno ¿Cuándo vamos a ver al bebé?
- Cuando llore, respondió la madre.
- ¿Cuándo llore?, exclamaron. ¿Por qué tenemos que esperar hasta que llore?
- PORQUE NO ME ACUERDO DÓNDE LO PUSE.",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"- ¿Para qué va una caja al gimnasio?
- Para hacerse caja fuerte",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"- Hola, ¿está Agustín?
- No, la verdad es que estoy incomodín",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"- ¿Cómo se queda un mago después de comer?
- Magordito",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"- ¡Estás obsesionado con la comida!
- No sé a qué te refieres croquetamente",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"- Buenos días, quería una camiseta de un personaje inspirador.
- Gandhi?
- No, mediani!",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"- ¡Mosca! Hay una sopa en mi camarero.
- Señor, creo que usted tiene dislexia.
- ¡Tu madre de la concha!",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"Año 2020:
Sacyr termina el muro encargado por EEUU. 
Trump se niega a pagar los sobrecostes.
El estado español rescata Sacyr.
Finalmente el muro lo pagan los españoles.",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"En una farmacia:
- ¿Tiene pastillas para adelgazar? 
- Sí.
- ¿Me puede preparar un bocadillo de esas pastillas? Para llevar por favor.",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"Profesora a un niño de su clase: 
- Juan, tendrías que haber estado aquí a las nueve de la mañana...
- ¿Por qué? ¿Qué ha pasado?",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"- ¿Tú rezas antes de comer? 
- No, señor. Mi madre es buena cocinera!",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"- ¿Sabes por qué los de Lepe usan todos boina en invierno? 
- Porque es ""funda-mental""",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"- Papá, ¿cuántas anclas tiene un barco? 
- Once 
- ¿Estás seguro? 
- Claro, nunca has oído eso de: ""Eleven anclas""? 
- Ah si, es verdad. Gracias Papi!",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"- Hola, querría reservar mesa en el restaurante para cenar mañana
- ¿Cuantos serán?
- Seremos 6 o 10, aproximadamente
- Necesito saber cuantos confirmados
- Confirmados 2, el resto solo bautizados....",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"- Papá ¿qué es una secuela?
- ¿Te acuerdas hijo de aquella anciana que estaba en la cola del supermercado que le di una buena paliza?
- Si
- Pues esa ya no secuela más",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"- Cuál es la fruta que más se ríe?
- La Naranja ja ja ja ja",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"En una exposición de pintura:
- A usted le gusta la pintura?
- Mucho, pero mas de un bote me empalaga.",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
